metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1788912300.264,transparent,4560.9879525531,1781495907.5129,AS8193 Uzbektelekom Joint Stock Company,BRM-AS,Tashkent,Asia,AS,Uzbekistan,UZ,,False,"""Uzbektelekom"" Joint Stock Company",41.2615,69.2177,False,Uztelecom,True,Tashkent,success,Asia/Tashkent,,1788755965,1788912300.264,8080,http,213.230.65.55:8080,False,770.0777053833,14689,50223,22.629097855558,213.230.65.55
True,1788912300.1928,transparent,6197.4915266037,1788584826.2885,AS9299 Philippine Long Distance Telephone Company,IPG-AS-AP,Malabon,Asia,AS,Philippines,PH,,False,Philippine Long Distance Telephone Co.,14.6724,120.9419,False,,False,Metro Manila,success,Asia/Manila,1470,1788582635,1788912300.1928,5050,http,112.201.227.236:5050,False,2625.6940364838,434,1776,19.638009049774,112.201.227.236
True,1788912300.1709,transparent,6150.3343482877,1772079043.6479,AS138004 MIR INFO SYSTEMS LTD.,MISL-AS-AP,Kafrul,Asia,AS,Bangladesh,BD,,False,MIR INFO SYSTEMS LTD.,23.7882,90.3736,False,Mir Info Systems Ltd.,True,Dhaka Division,success,Asia/Dhaka,1207,1788410346,1788912300.1709,8885,http,103.142.69.169:8885,False,4557.3856830597,33815,202270,14.323231039668,103.142.69.169
True,1788912300.1648,elite,9526.2998511845,1788066755.0454,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788669633,1788912300.1648,33512,http,174.138.165.213:33512,False,11307.909727097,352,4317,7.5390875990576,174.138.165.213
True,1788912154.4248,transparent,11505.436039177,1782099486.6238,AS8560 IONOS SE,IONOS-AS,Paris,Europe,EU,France,FR,,True,IONOS SE,48.8575,2.35138,False,Fr Std Aem Ionos Cloud Live,True,Île-de-France,success,Europe/Paris,75000,1788752865,1788912300.0279,3128,http,87.106.120.212:3128,True,8480.9641838074,20172,43882,31.492178474412,87.106.120.212
True,1788912190.2346,transparent,6179.1154652545,1778004411.4682,AS52468 UFINET PANAMA S.A.,UFINET PANAMA S.A.,Yaguachi Nuevo,South America,SA,Ecuador,EC,,False,Ufinet Panama S.A.,-2.0997,-79.6963,False,Nedetel S.A,True,Guayas,success,America/Guayaquil,,1788891585,1788912300.017,999,http,45.71.186.213:999,False,13700.304269791,34993,69131,33.607045445815,45.71.186.213
True,1788912299.9753,elite,5558.2822731491,1775562267.6209,AS24342 BRACNet Limited,BRAC-BDMAIL-AS-BD,Dhaka,Asia,AS,Bangladesh,BD,Mohammadpur,False,BRACNet Limited,23.7639,90.3707,False,bracNet,True,Dhaka Division,success,Asia/Dhaka,1207,1788780854,1788912299.9753,6969,http,115.127.181.114:6969,False,3797.6543903351,9518,41514,18.651042483148,115.127.181.114
True,1788912299.7643,elite,9656.5744335001,1788757679.3411,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1788754869,1788912299.7643,30637,http,174.138.162.37:30637,False,19856.721401215,66,819,7.4576271186441,174.138.162.37
True,1788912299.7534,elite,5643.6159479354,1786833305.6376,AS17995 PT iForte Global Internet,SOLUSINET-AS-ID,Sidoarjo,Asia,AS,Indonesia,ID,,False,PT iForte Global Internet,-7.4528,112.6946,False,Solusinet,True,East Java,success,Asia/Jakarta,61225,1788647044,1788912299.7534,8080,http,103.165.212.26:8080,False,6342.1852588654,4247,13791,23.544738884577,103.165.212.26
True,1788912299.5293,transparent,5779.9845086953,1766974318.2843,AS9299 Philippine Long Distance Telephone Company,IPG-AS-AP,Makati City,Asia,AS,Philippines,PH,,False,Philippine Long Distance Telephone Co.,14.5654,121.022,False,Philippine Long Distance Telephone Company,True,Metro Manila,success,Asia/Manila,1551,1788750966,1788912299.5293,8083,http,124.106.83.244:8083,False,8468.5075283051,36890,287839,11.360241924805,124.106.83.244
True,1788912111.1308,transparent,5832.6012704686,1778962541.1557,"AS273217 ACOLME TECH, SRL","ACOLME TECH, SRL",Santo Domingo Este,North America,,Dominican Republic,DO,,False,Cogent Communications,18.4842,-69.8466,False,Alcome Tech SRL,True,Santo Domingo Province,success,America/Santo_Domingo,11605,1788639197,1788912299.4909,999,http,38.75.82.211:999,False,3687.1347427368,21098,68149,23.64001030847,38.75.82.211
True,1788912299.1324,transparent,5923.1661199356,1752906235.876,AS141889 PT Solusi Media Telekomunikasi,IDNIC-SIMTEL-AS-ID,Bojonegoro,Asia,AS,Indonesia,ID,,False,PT Solusi Media Telekomunikasi,-7.1502,111.882,False,PT Solusi Media Telekomunikasi,True,East Java,success,Asia/Jakarta,,1788318435,1788912299.1324,1111,http,103.163.13.14:1111,False,7130.4285526276,31158,170064,15.48439037481,103.163.13.14
True,1788912299.0368,transparent,6164.3180262792,1786868000.2353,AS141077 RSTNET,RSTNET-AS-ID,Bandung,Asia,AS,Indonesia,ID,,False,RSTNET,-6.92222,107.607,False,,True,West Java,success,Asia/Jakarta,,1788682227,1788912299.0368,8818,http,103.178.3.253:8818,False,18935.698270798,4240,13479,23.92911563858,103.178.3.253
True,1788912298.3619,transparent,5920.1551338179,1750931980.163,AS132199 Globe Telecom Inc.,GLOBE-MOBILE-5TH-GEN-AS,Cabanatuan City,Asia,AS,Philippines,PH,,False,Globe Telecom,15.4903,120.9682,True,,True,Central Luzon,success,Asia/Manila,3100,1788378979,1788912298.3619,8081,http,180.191.14.210:8081,False,7852.6916503906,32063,203929,13.586477507712,180.191.14.210
True,1788912298.2968,elite,6808.4762132239,1787936512.1004,AS5650 Verizon Business,FRONTIER-FRTR,Atlanta,North America,,United States,US,,True,Host Wagon LLC,33.7485,-84.3871,False,,True,Georgia,success,America/New_York,30303,1788539557,1788912298.2968,16062,http,172.85.99.128:16062,False,5451.7667293549,998,5388,15.627936110241,172.85.99.128
True,1788912298.264,elite,9893.6475906663,1788629171.3682,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788628159,1788912298.264,33633,http,174.138.165.202:33633,False,12666.226863861,131,1469,8.1875,174.138.165.202
True,1788912298.1767,transparent,6393.8439140836,1779117500.5936,AS150279 PT Lintas Network Solusi,IDNIC-LNS-AS-ID,Tangerang,Asia,AS,Indonesia,ID,,False,PT Lintas Network Solusi,-6.2817,106.6478,False,PT Lintas Network Solusi,True,Banten,success,Asia/Jakarta,15324,1788776803,1788912298.1767,2020,http,157.20.144.82:2020,True,18282.270431519,14989,53283,21.954827747832,157.20.144.82
True,1788912121.5901,transparent,6158.4537795938,1781651393.6495,AS27699 TELEFÔNICA BRASIL S.A,TELEFÔNICA BRASIL S.A,São Paulo,South America,SA,Brazil,BR,,False,Vivo,-23.6293,-46.6351,False,TELEF�NICA BRASIL S.A,True,São Paulo,success,America/Sao_Paulo,01000,1788907675,1788912297.9204,8080,http,177.139.174.81:8080,True,2130.3508281708,17989,49912,26.492982430303,177.139.174.81
True,1788912188.4186,transparent,11389.854119122,1775497242.1336,AS40021 Contabo Inc.,CONTABO-40021,St Louis,North America,,United States,US,,True,Contabo Inc.,38.6364,-90.1985,False,Contabo GmbH,True,Missouri,success,America/Chicago,63101,1788806017,1788912297.8289,3128,http,195.26.243.76:3128,True,20494.76146698,34127,92788,26.88965055352,195.26.243.76
True,1788912297.221,transparent,4554.5197919618,1787389349.3764,AS37061 Safaricom Limited,Safaricom,Nairobi,Africa,AF,Kenya,KE,,False,Converged services Eastern,-1.2841,36.8155,False,For Converged services,True,Nairobi County,success,Africa/Nairobi,09831,1788596998,1788912297.221,8080,http,41.139.164.19:8080,True,7813.8167858124,2554,8985,22.133633763758,41.139.164.19
True,1788912297.1328,transparent,6704.1157220283,1787262714.3233,AS8053 IFX Networks Venezuela C.A.,IFX Networks Venezuela C.A.,Caracas,South America,SA,Venezuela,VE,,False,IFX Networks Venezuela C.A.,10.4873,-66.8738,False,IFX Networks Venezuela C.A,True,Distrito Federal,success,America/Caracas,,1788471813,1788912297.1328,999,http,181.225.32.10:999,True,5614.3188476562,2446,10433,18.992157776225,181.225.32.10
True,1788912297.0265,transparent,5914.0837103923,1787376445.2477,AS150966 PT Central Digital Network,IDNIC-CENTRALDIGITALNETWORK-AS-ID,Bengkalis,Asia,AS,Indonesia,ID,,False,PT Central Digital Network,1.45,102.2667,False,PT Central Digital Network,True,Riau,success,Asia/Jakarta,28711,1788583241,1788912297.0265,8636,http,103.130.82.13:8636,True,5188.6746883392,3714,9476,28.157695223654,103.130.82.13
True,1788912297.0187,transparent,6986.5173069233,1786506603.1678,AS29256 STE PDN Internal AS,INT-PDN-STE-AS,Babīlā,Asia,AS,Syria,SY,,False,Syrian Telecom,33.471,36.3308,False,Wafa Telecom J.S.C,True,Rif-dimashq,success,Asia/Damascus,,1788317542,1788912297.0187,7890,http,193.43.140.220:7890,False,5361.0830307007,4778,16237,22.736140851773,193.43.140.220
True,1788912296.869,transparent,6056.9774369936,1750659681.6939,"AS262916 Mega Cable, S.A. de C.V.","Mega Cable, S.A. de C.V.",San Felipe,North America,,Mexico,MX,,False,"Mega Cable, S.A. de C.V.",21.4685,-101.2179,False,"Mega Cable, S.A. de C.V",True,Guanajuato,success,America/Mexico_City,37600,1788563434,1788912296.869,999,http,200.92.201.126:999,True,2937.5655651093,19071,142499,11.803552639723,200.92.201.126
True,1788912110.5062,transparent,5413.8023363569,1788139986.5555,AS151576 PT Mahawira Nusantara Grup,IDNIC-DNS-NET-AS-ID,Rejoagung,Asia,AS,Indonesia,ID,,False,PT Mahawira Nusantara Grup,-8.2017,113.417,False,PT Mahawira Nusantara Grup,True,East Java,success,Asia/Jakarta,,1788741372,1788912296.772,8080,http,103.76.108.63:8080,True,7696.685552597,1553,4018,27.876503320768,103.76.108.63
True,1788912296.7607,elite,11548.607149756,1788148225.2009,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788751923,1788912296.7607,37541,http,174.138.165.211:37541,False,11825.705766678,498,3965,11.158413623123,174.138.165.211
True,1788912296.6734,elite,8903.2813445005,1788030084.0749,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1788631335,1788912296.6734,9050,http,174.138.162.35:9050,False,4532.9761505127,275,4308,6.0004363953742,174.138.162.35
True,1788911868.4881,transparent,5430.9201885129,1779315284.704,"AS206358 Qendrim Kryeziu trading as N.P.SH ""ISP - Broadcast",ISP-broadcast,Pristina,Europe,EU,Kosovo,XK,,False,PPPoE,42.6727,21.1669,False,,True,Pristina,success,Europe/Belgrade,,1788386236,1788912296.5853,8080,http,185.188.217.166:8080,False,7435.9984397888,20051,65417,23.460242429915,185.188.217.166
True,1788912296.3407,transparent,5956.7119893932,1788499319.3359,AS8781 Ooredoo Q.S.C.,QA-ISP,Doha,Asia,AS,Qatar,QA,,False,Ooredoo-MBB,25.2925,51.5321,False,,False,Baladiyat ad Dawhah,success,Asia/Qatar,,1788496294,1788912296.3407,8080,http,178.153.165.127:8080,False,2775.342464447,697,2253,23.627118644068,178.153.165.127
True,1788912295.9687,transparent,9002.4192815254,1786864337.9669,AS327804 Municipal Network Services,TRUSC,Clanwilliam,Africa,AF,South Africa,ZA,,False,Municipal Network Services,-32.1816,18.9017,False,Trusc,True,Western Cape,success,Africa/Johannesburg,8120,1788677747,1788912295.9687,8088,http,160.119.51.209:8088,False,8104.9869060516,3304,13610,19.534113751921,160.119.51.209
True,1788912295.9666,transparent,5870.831484165,1762377574.7385,AS58821 PT Lintas Jaringan Nusantara,IDNIC-LJN-AS-ID,Batam,Asia,AS,Indonesia,ID,,False,PT Lintas Jaringan Nusantara,1.1425,104.0125,False,PT Jaringan Kabel Nusantara,True,Riau,success,Asia/Jakarta,29444,1788389848,1788912295.9666,8080,http,103.193.144.41:8080,True,2382.9355239868,46470,313705,12.902061497883,103.193.144.41
True,1788870715.1007,elite,218.20575630032,1730006221.6434,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,North Bergen,North America,,United States,US,,True,"DigitalOcean, LLC",40.7964,-74.0203,False,"DigitalOcean, LLC",True,New Jersey,success,America/New_York,07047,1788311982,1788912295.9422,3128,http,142.93.202.130:3128,False,171.86856269836,580542,240161,70.737160702471,142.93.202.130
True,1788911653.324,transparent,6104.0098881454,1788882199.2609,AS9299 Philippine Long Distance Telephone Company,IPG-AS-AP,City of Talisay,Asia,AS,Philippines,PH,,False,Philippine Long Distance Telephone Co.,10.7379,122.9625,False,Philippine Long Distance Telephone Company,True,Western Visayas,success,Asia/Manila,6115,1788880229,1788912295.4984,8082,http,112.209.34.97:8082,True,8161.7858409882,89,148,37.552742616034,112.209.34.97
True,1788912295.4288,transparent,6385.719990653,1763895621.4338,AS52361 ARSAT - Empresa Argentina de Soluciones Satelitales S.A.,ARSAT - Empresa Argentina de Soluciones Satelitales S.A.,General Guemes,South America,SA,Argentina,AR,,False,ARSAT - Empresa Argentina de Soluciones Satelitales S.A,-24.6744,-65.0466,False,Casazola Almazan Yamil,True,Salta,success,America/Argentina/Salta,4430,1788696940,1788912295.4288,999,http,181.209.118.252:999,False,2949.6235847473,28370,311073,8.3578097059005,181.209.118.252
True,1788912295.2288,elite,8239.8905906271,1788673060.8756,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788672534,1788912295.2288,36222,http,174.138.165.213:36222,False,12127.938747406,188,1273,12.867898699521,174.138.165.213
True,1788912295.0975,transparent,5403.411006199,1787019519.7445,AS141077 RSTNET,RSTNET-AS-ID,Jatibarang,Asia,AS,Indonesia,ID,,False,RSTNET,-6.47472,108.315,False,,True,West Java,success,Asia/Jakarta,,1788832924,1788912295.0975,3125,http,103.178.2.190:3125,False,10984.696149826,3469,12423,21.828593002769,103.178.2.190
True,1788912294.7843,anonymous,4045.0314398364,1786304780.293,AS15169 Google LLC,GOOGLE,Mumbai,Asia,AS,India,IN,,True,Google LLC,19.0759,72.8776,False,Google Cloud (asia-south1),True,Maharashtra,success,Asia/Kolkata,,1788721400,1788912294.7843,8899,http,35.207.220.88:8899,True,10818.348407745,622,16412,3.6515204884349,35.207.220.88
True,1788912294.607,transparent,5552.2881688061,1788436815.8619,"AS208888 Four Mirror Advisors, S.L.",FRONTERA-TV,San Antonio del Táchira,South America,SA,Venezuela,VE,,False,FRONTERA,7.8112,-72.4444,False,,False,Táchira,success,America/Caracas,541030,1788436060,1788912294.607,465,http,141.136.63.66:465,False,1018.2912349701,1085,2497,30.290340591848,141.136.63.66
True,1788912098.3741,transparent,6061.9895207892,1786445676.6485,"AS11172 Alestra, S. de R.L. de C.V.","Alestra, S. de R.L. de C.V.",Tulantongo,North America,,Mexico,MX,,False,"Alestra, S. de R.L. de C.V.",19.5316,-98.8746,False,FTX S.A. DE C.V.,True,México,success,America/Mexico_City,56217,1788862073,1788912294.4359,999,http,148.244.254.86:999,False,1611.0000610352,3543,16974,17.268606521421,148.244.254.86
True,1788912294.4232,transparent,5907.9905966828,1780788916.7989,AS267809 360NET C.A.,360NET C.A.,Maracay,South America,SA,Venezuela,VE,,False,360net C.A.,10.2494,-67.5945,False,"360NET, C.A",True,Aragua,success,America/Caracas,,1788649717,1788912294.4232,999,http,82.86.112.52:999,True,3242.5494194031,18189,56759,24.268826386294,82.86.112.52
True,1788912294.2651,anonymous,5874.1145066188,1750805866.5683,AS151512 PT Jenius Lintas Nusantara,IDNIC-JENIUSNET-AS-ID,Tangerang,Asia,AS,Indonesia,ID,,False,PT Jenius Lintas Nusantara,-6.1716,106.5265,False,PT Jenius Lintas Nusantara,True,Banten,success,Asia/Jakarta,15151,1788498627,1788912294.2651,8080,http,103.234.31.0:8080,False,1988.1637096405,19910,388764,4.8718538492784,103.234.31.0
True,1788912294.0885,transparent,5342.4817457483,1787346222.4003,AS131706 PT SELARAS CITRA TERABIT,TERABIT-AS-ID,Sleman,Asia,AS,Indonesia,ID,,False,PT SELARAS CITRA TERABIT,-7.7549,110.2909,False,Terabit,True,Yogyakarta,success,Asia/Jakarta,55551,1788552987,1788912294.0885,8080,http,121.101.131.110:8080,False,12010.371685028,2958,9935,22.942682075545,121.101.131.110
True,1788912293.9962,transparent,12113.152485171,1788566930.7387,AS142352 PT. PRATAMA HASTA UTAMA SOLUSINDO,IDNIC-TAHTA-ID,Kwun Tong,Asia,AS,Hong Kong,HK,,False,CPCNet Hong Kong Ltd. - IP Administrator,22.311,114.227,False,CPCNet Hong Kong Ltd.,False,Kwun Tong District,success,Asia/Hong_Kong,,1788564692,1788912293.9962,3125,http,103.1.50.101:3125,False,12808.812379837,241,1838,11.592111592112,103.1.50.101
True,1788912293.8529,transparent,5817.6100664265,1768313574.7447,AS270006 INTEL COMUNICACIONES PERÚ SAC,INTEL COMUNICACIONES PERU SAC,Lima,South America,SA,Peru,PE,,False,INTEL COMUNICACIONES PERÚ SAC,-12.046,-77.0305,False,INTEL COMUNICACIONES PERÚ SAC,True,Lima Province,success,America/Lima,,1788879461,1788912293.8529,999,http,187.102.211.244:999,False,7561.7969036102,19216,285749,6.3010509402718,187.102.211.244
True,1788912293.521,transparent,6129.1764327419,1786066805.6677,AS154146 PT Global Asta Systelematika,IDNIC-GLOBALASTA-AS-ID,Surabaya,Asia,AS,Indonesia,ID,,False,PT Global Asta Systelematika,-7.2523,112.7572,False,Indonesia Network Information Center,True,East Java,success,Asia/Jakarta,60136,1788483771,1788912293.521,1111,http,192.147.114.47:1111,False,3966.0761356354,7018,19096,26.874473462511,192.147.114.47
True,1788912293.4405,elite,12279.709979108,1788859557.0978,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1788857189,1788912293.4405,31294,http,174.138.162.37:31294,False,7669.78764534,19,279,6.3758389261745,174.138.162.37
True,1788912266.1807,transparent,11408.941117912,1787792780.3872,AS210546 CHSL ONE LTD,CHSL-ONE,Frankfurt am Main,Europe,EU,Germany,DE,,True,Chsl ONE LTD,50.1109,8.68213,False,"Cloud Hosting Solutions, Limited",True,Hesse,success,Europe/Berlin,60313,1788397354,1788912293.4211,3128,http,144.31.194.75:3128,True,7591.0606384277,4416,5628,43.966547192354,144.31.194.75
True,1788912293.3527,transparent,5961.1682737348,1787866239.6937,AS132199 Globe Telecom Inc.,GLOBE-MOBILE-5TH-GEN-AS,Iloilo City,Asia,AS,Philippines,PH,,False,Globe Telecom,10.7019,122.5622,True,,True,Western Visayas,success,Asia/Manila,5000,1788467481,1788912293.3527,8082,http,180.190.240.86:8082,False,13917.973041534,1358,4834,21.931524547804,180.190.240.86
True,1788912292.9567,transparent,5753.1517744283,1752215428.1949,AS149667 PT Gading Bhakti Utama,IDNIC-GADING-NET-AS-ID,Sangkangunung,Asia,AS,Indonesia,ID,,False,PT Gading Bhakti Utama,-8.4577,115.434,False,PT Gading Bhakti Utama,True,Bali,success,Asia/Makassar,,1788857099,1788912292.9567,8080,http,103.184.56.249:8080,False,8156.094789505,5459,38346,12.462047711448,103.184.56.249
True,1788912292.8879,elite,12428.526503368,1788558281.44,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788557432,1788912292.8879,32327,http,174.138.165.211:32327,False,9948.6131668091,103,1748,5.5645596974608,174.138.165.211
True,1788912292.8867,elite,11454.995973745,1783483394.3985,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Hong Kong,Asia,AS,Hong Kong,HK,,True,"Alibaba (US) Technology Co., Ltd.",22.3193,114.169,False,Alibaba.com Singapore E-Commerce Private Limited,True,Kowloon,success,Asia/Hong_Kong,999077,1788320314,1788912292.8867,11080,http,8.217.64.30:11080,False,9474.4029045105,15149,32780,31.607168937387,8.217.64.30
